These,are,the,entries
with,flavors,that,were,deleted
=====,=====,=====,=====,=====,=====,=====
EntryID,Type,Name,FlavorAssetIDs,FlavorsSize,LastPlayedAt,CreatedAt
1_m40cng5w,1,"Multi Video - 2016 Aug 04 01:22:13","1_sueepadg 1_s1hn65ix 1_w6up8mqo",10864,1552723200,1470313518
1_b5sbdpbj,5,"Multi Video - 2016 Aug 04 01:57:45","1_fn2bsbiq 1_oqa3afg5 1_j82qbtln 1_luigayb0 1_hzkp22gi",4577,1535569200,1470315542
1_hfpnk07j,1,"DBC-2 IanGoldin","1_qjjo0u53 1_ygyi8o6q 1_dok6ffj2 1_zh2vi82m",112434,1470315600,1470316650
1_tj3w6lto,1,"DBC-6 Global Ageing.mp4","1_ghd065px 1_0i9dmxi2 1_ppjy1xgz 1_cit0tdxk 1_79ou29cr 1_6gxeh577 1_z2tnxrln 1_awndpzum",202032,1470322800,1470323567
1_jubl0htm,1,"Movie on 02-08-2016 at 15.50.mov","1_ju9s8g74 1_ikcb965f 1_rfb8wlks 1_jp7vfkmq",126667,1472058000,1470335185
1_hs5r7d97,1,"Narrative Analysis Activity Feedback","1_7ep813iy 1_nj61f12v 1_545cmha2",13904,1574290800,1470340279
1_xn19owkt,1,"Introduction to Business - video of Manchester",1_aoagojlo,41062,1472058000,1470344191
1_r4l87bdi,1,"How Do Schools Kill Creativity - YouTube","1_f0rs5p0q 1_wqn79z91 1_r4wbif3k",139979,1470351600,1470352835
1_wkmz7ach,1,"FD Productions N","1_9tc1nhct 1_hsuxeywi 1_h14rbr2b 1_f4rdc6mb",75160,,1470354956
1_m73s8d35,1,"Manchester Metropolitan Business School - Film","1_0uf9iuvl 1_04drdvms 1_kyew1dbl 1_aib35f3q",65843,1472058000,1470379347
1_vfmd2qsv,1,"6F5Z2003 (2015-16 cohort) Webinar link_11_0","1_jwv66tz1 1_qn7tzrh6 1_rgazlee2",253438,1471806000,1470387732
1_eaodp9cg,1,"Business Presentation Final","1_5cr2hmpd 1_jm97mp27 1_kmsnqmq5 1_w7pwifnv 1_oeujf1pk 1_p4tolue3 1_cxibd8b6 1_fomt8wca 1_brsquvhm",381845,1472054400,1470392961
1_yujrsg4x,1,"-There's only one way forward, and that is Peace- - Mandela Long Walk to Freedom","1_yewgxy32 1_gm3ns5li 1_plv6yan9 1_497oe8sd",57957,1470398400,1470396979
0_b8jzn90v,1,PAN_YING,"0_0dp572g7 0_u2l54ewa 0_wvfy2898 0_b7bf5343",100043,1470420000,1470414217
0_nnik76ta,1,"Introduction to business coursework 2 resubmission.","0_buxzugz5 0_axqd4t8u 0_pancty64 0_0w7uzchj 0_fbqtgjs3 0_dqa3p11k 0_7di8y37v 0_apqf6tyd 0_vgpgjgs7",476463,1472119200,1470415369
1_1yqas4hj,1,"results [Autosaved]","1_jusddccw 1_s9s9gngk 1_4oxwjx5n 1_ln26i6ml 1_bk5szxmh 1_98ajo05l",130147,,1470419616
1_7inz14jd,1,"Lafarge Cement Re-assessment MMU 15500101","1_rj7yuvqb 1_l2tbxo08 1_7gq9x7fs",125132,1470420000,1470422559
1_u6uucl40,1,"Unobuagha Ifeoma DDB Presentation Asg2 new.pptx13","1_uscngc42 1_wsm8iij0 1_r7jkziz8 1_64e06n5j 1_nulesaky 1_913vdz3e 1_faid5lux",304740,1470754800,1470424318
1_z1h8wdag,1,"Adam Bradley","1_hy0lhk4b 1_1z43vfdu 1_mzaqwdsq 1_q06fy0wg 1_o606v2tg 1_wgh2wr5m 1_w7vwk4io 1_r3yaoprm",56736,1472054400,1470431501
1_jmvv58dh,1,"video consultation","1_i8cyvpd3 1_1c96av6s 1_fdf39ydv 1_cw1ufn40",208792,1475791200,1470505354
1_rmly870f,1,"Thermodynamics Worked Examples Webinar 4th Aug 2016","1_i0pl3lcu 1_fki3ebig 1_4v67vvuy",210022,1534597200,1470659052
1_jzdt4lvh,1,"British Education Index (BEI)","1_8q2gkmc1 1_gn8cigk8 1_43ilunla 1_fvjjz991 1_77km1g7m 1_e9ze1zk0",49938,1559790000,1470669130
1_n8koddp6,1,"Aromatic electrophilic substitution","1_83pbndi8 1_koqx9kuo 1_h907mrom",284876,1566154800,1470669882
1_32yxixsg,1,"Knowledge Podcast 1 - Introduction to Financial Accounting",1_fnzs8vam,44544,1583355600,1470693524
1_te4zdbcg,1,"Knowledge Podcast 2 - Framework & concepts of Financial Accounting",1_25ddifcv,47411,1583164800,1470693886
1_ms6gb0na,1,Isomerism,"1_tp12jak2 1_sjsh0k6z 1_zxg41636 1_n34zi9r4",81918,1508871600,1470729684
1_sts5kejw,1,"RESITTING WRITING ONLY PODCAST","1_xeby00bt 1_iagsz4rj 1_ps4wk7lw 1_03bspr4v 1_688ygcc1",91235,1535302800,1470736154
1_ki3pylyq,1,"RESITTING PLP (with or without Writing)","1_gnu04v4q 1_jsnzpkrv 1_8ea9ws26 1_as910m0y 1_74njyvoe",121137,1535407200,1470736654
1_wjh6h88s,1,Medline,"1_f24874rg 1_blld35c9 1_y18zgvxi 1_62fjaox6 1_hc3ukqt3 1_px23nvwq 1_xl03a07u 1_349edbhv",96284,1486540800,1470754996
1_koledsfm,1,"Philosopher's Index","1_cafdmc5e 1_1xajf3k8 1_7fy42uof 1_361v2nek 1_xl1hhj6w 1_2c4pzgkp",69097,1518109200,1470755132
1_qyu287hi,1,"Performing Arts Database","1_y9zvecfb 1_vazmyek5 1_t3k49ao7 1_wsrq6qlq 1_lwstzc5h 1_f1hlinbh",58170,,1470755284
1_6fkfpn0j,1,"Activity 2 - IPA Constants","1_f3p4f274 1_mmtbksz0 1_d8vdcedc 1_0skutc5k",136292,1583496000,1470833568
1_1uzhlsye,1,"Activity 3 - IPA Constants","1_anra87ek 1_sbxxhdmr 1_j7ls7su3 1_0wrsz4ub 1_yvqq3b8q",179914,1583434800,1470833871
1_62aztzdy,1,"3 Minute Thesis 2016 Heat Winner Anton Hunter","1_gf274lku 1_hnsf8g32 1_7p83kyhx 1_clgw2j7y",51249,1470859200,1470836512
1_k9tqzgb3,1,"10 Aug 16 xx practice take 2","1_6r6g70m4 1_k4qhs7ui 1_id0y11jt 1_qb6rajwh 1_bx61bl4r 1_rl83qvns 1_jiw0e2gi 1_r81nnaac",1164286,1472655600,1470846705
1_jrjrhqrc,1,bels-1,"1_2sr0jyql 1_papqer3n 1_zourww05",44441,1525179600,1470907039
1_9vzotub7,1,"The development of Brands and Sports sponsorship","1_kbwvnja8 1_86fhmruw 1_3u4kkipg",181759,1524686400,1470995246
1_8lvhguug,1,emotion,"1_zndaa52l 1_3wpyi21w 1_rri4tpy5",134757,1525114800,1471002701
1_8gdy6jyh,1,"fandom and fan engagement","1_wm6uyqfz 1_l5b3shyz 1_6ywqwm78",107929,1554058800,1471011427
1_x9yohqjf,1,celend,"1_oc4zsab8 1_n8dn9vvm 1_r0ic0qsl",119192,1525201200,1471078668
1_kbj6yv6k,1,Creativity,"1_du12fte8 1_y8q43jq5 1_0cwujbec",82225,1493683200,1471085548
1_rr82fv3z,1,"sb ssocmedia","1_tgttupch 1_pa2dt7ee 1_v8y652rg",92159,1554058800,1471169582
1_4jy16ayj,1,sholders,"1_b7cmnbov 1_zhdd547j 1_fhiqocv5",126155,1525118400,1471176517
1_b5awxps5,1,"Advocacy Introductory Lecture","1_8rbxgn9j 1_kq2nqcy6 1_amfcjxbo",380518,1508839200,1471266177
1_x1efl76p,1,"David Leaver","1_c8qrls9y 1_l4tq6wvh 1_9saihden",33515,1479470400,1471338188
1_bko9fhg1,1,"Quick video to expain an error in the textbook!","1_t5oq0gcl 1_yfu0yao9 1_s44dvpfj",26797,1471341600,1471344880
1_vsppedpz,1,"Quick video (2 minutes 40 seconds) to expain an error in the textbook!","1_yvzxvgnq 1_fvu9570t 1_ovusq4b0",38951,1504220400,1471345674
1_uknsh94b,1,"Quick video (3 minutes 11 seconds) to explain the preparation for workshop 3","1_9tz5o2kl 1_va1pczmy 1_56grbiz2",46181,1508310000,1471346529
1_ymhu3pgh,5,"Young People and Work","1_frnybiar 1_nxhu3ey1 1_g8h5law8 1_93vnu0x7 1_rg4bna5e",89084,1493892000,1471365829
1_4kpco13u,5,"Problem Pages In Teenage Magazines In The 1960's And 1970s.m4a","1_mf2m7rwt 1_omhfzazp 1_4z5bqfx8 1_wlrh7on1 1_xwpric6h",154007,1492686000,1471370808
1_l3mhgwzp,5,"Introduction To Key Themes.m4a","1_pu6hnaoj 1_tmj8bwnf 1_v7wvppgx 1_b94u4d69 1_2xpv0ewr",99735,1493931600,1471382620
1_1oh56xp0,5,"Late-Victorian and Edwardian Street Gangs","1_c11enupp 1_ty91v7wr 1_udf6c14z 1_5cuur4xh 1_3y6w09ar",16515,1488481200,1471436315
1_my7c21xh,1,"Defamation_Dave Porter","1_003hgfal 1_0dqkwtkt 1_pplnilz3 1_x8m9lft0 1_bpdmm5st 1_sp961zdq 1_vd20dvhu 1_ndjojsle",60710,1471597200,1471448012
1_jltb6s97,5,"Forbidden Britain.m4a","1_0n1oszca 1_4cua01qs 1_h7nydtb8 1_6oi5c3hb 1_veqi838g",22156,1493892000,1471456416
1_fxa12igz,1,"EASA VideoPresentation Submission - 15500092 - KKuan","1_yqozrdbh 1_6y192x1z 1_535q13u5 1_en7qmh7z 1_p1ms3fz1 1_7jwr2900",451172,1476273600,1471702747
1_98axguue,1,15111330.mp4,"1_5w51t5gt 1_sn8s6ba5 1_uqczavjg",175410,1475791200,1471725266
1_gypsj7sn,1,"1920 x 1080.wmv","1_e99r2z2x 1_cf2aw38s 1_ysvo25ci 1_emi635f3 1_euyppvs5 1_h86xli8b",247192,1531814400,1471953084
1_0639kqxk,1,"Rejoice Dube - Video Presentation","1_82tqlkep 1_1hj7mjj0 1_fyj6aq5y",1014,1472000400,1472000741
1_du6j8exv,1,"Rejoice Dube - VIDEO PRESENTATION","1_5fbgdgod 1_sottwjau 1_5t8y4z95",1014,1472000400,1472003194
1_cxqss4yj,1,"Auto Granting Credit","1_7woaxzag 1_7xdps0hf 1_g7ezszax 1_njias0zp",59288,1580940000,1472031039
1_ol6r4v5g,1,"Submitting your assignment to Moodle - Quiz","1_z0qv9uap 1_2tgq0c6d 1_5e0i1qeo 1_z197f331",35859,1549627200,1472050629
1_tm54tajf,1,"Hannah Palin Submission","1_fdoth3ar 1_2b8ti8qv 1_n2k7uo23",1526,1472050800,1472051828
1_hkoqgbak,1,"Styles and Style Sets","1_iwafr0jv 1_kk7r2osx 1_c02ah080 1_fwn51w47",12184,1472054400,1472055446
1_rbcbcp2f,1,"Helen Longworth Advocacy 2","1_65ce9uwd 1_5c0u4npx 1_q5ldctln 1_tsoby1ie 1_r93bfsrq 1_nb87vw8r 1_jmoiksy7 1_5a2atrrb",1289522,1472126400,1472115224
0_xl4y83ra,1,"Mustafa Ali - 15500896 - Presentation video","0_n47j85x0 0_17p3q2g2 0_z9v4pgyu 0_cd8nbjsb 0_pvmmqkgo 0_m49x6zst 0_2vf01dlr 0_90rswhl3 0_wddjd5x9",1052158,1472637600,1472197119
1_yt2b06lj,1,"Hospitality & Tourism Index (HTI)","1_cn5wx2un 1_ynqvqlld 1_q0nktiww 1_4idqp3dy 1_hou83gj1 1_kfo12gyr 1_ewbrnvya 1_8koyhd3h",74922,1515582000,1472207426
1_r6exktsg,1,"FA Unit Intro Podcast","1_vjhmnaxe 1_x7x21m38",41573,1579201200,1472246292
1_m3za20xt,1,"Rejoice Dube - Video Presentation","1_egoje5l2 1_84giyx3b 1_utvi656x",155545,1473580800,1472252013
0_0udxshuf,1,"Ethics Presentation-15500100","0_z8lreb2y 0_gzouimeg 0_zv642tq9 0_5awy0brq 0_lxjgp5bc 0_3junhwc3 0_geyqemqo 0_m0hjrmzw 0_dc5a5243",802507,1476525600,1472293051
0_ala1gxog,1,Ethics-15500100,"0_nxzfpwrd 0_40dngftj 0_hx5iqsm0 0_t1hodvb6 0_fnoppzos 0_i7t5ej6v 0_axnzdvg0 0_cwz4q8nj 0_mzc6lh0j",802507,,1472294500
0_ylv6ntsb,1,"15114996 ppp_15114996_15114996 ppp new","0_r6u2ipdp 0_3cewb9na 0_ppk633if 0_dr2z6hgs 0_epcolgdi 0_ecpltcwe 0_ccsrq7by 0_tukfqmht",884836,1473674400,1472303067
1_ewu8of3i,1,"Presentation JKM","1_rddiawm5 1_m2vupv1k 1_0wa4v6k3 1_0prbw4o2 1_ci08npow",263577,1475748000,1472320935
1_ka5bzdfv,1,"Godwin Kamanga Student ID 15500104 Video Presentation","1_sx4h4xcc 1_zcdqmwfx 1_2sjio73z",127385,1473584400,1472373878
0_vltetnur,1,"Ethics and Sustainability Accounting Presentation: Paul Tunnicliffe","0_36827uhn 0_9pf4nuab 0_r1awnako 0_rq7msxcp 0_e8yr5k9l",147966,1487502000,1472386375
1_nb3kcfep,1,"Ethics and Sustainability Accounting Unit Video Presentation - Kasamba Matekenya, Student 15501729","1_ic6kssfk 1_h265355h 1_j30o5ih1 1_camd8gbv 1_gr07a945 1_b46dh0x0 1_5i31yaxs",567805,1474282800,1472392317
0_sqyu55xg,1,"Humd Munawar - Video","0_ak21707w 0_q57rqh2a 0_zo9wns8m",129433,1475492400,1472410263
1_vqkxtb4h,1,"Tesco sustainability activities and policies","1_7wsxlu0a 1_n86bgg0j 1_cebx1lfk",128920,1476457200,1472420909
1_0t4aov62,1,"Sarah Spencer (was O'Boyle)","1_qaii6qhs 1_ewb0d2qr 1_hnd89ccm",137112,1475578800,1472426909
1_bylpxu6r,5,"New Recording Test","1_9tub2q83 1_mbrkwtih 1_c3i6hbrx 1_y9nc9mgc 1_4q3j0dzw",296,1472461200,1472464240
1_t7n5uztf,5,"New Recording Test 1","1_pr2w8r01 1_8kto025i 1_izrlgm7c 1_d0m9ulup 1_vyek1d01",296,,1472464413
1_hziiu83u,1,"AUDI for Sustainability Presentation","1_bpdrhsba 1_m50kpxjo 1_jbt641p3",134757,1475762400,1472476146
1_tmdrgc4c,1,"Thomas Newton (15502079) presentation","1_nufd7t9q 1_isk6l1uo 1_0wnmbrj6",47410,1487941200,1472478226
0_ory57aa4,1,trim.0CF66CF2-3DB2-43D7-97EC-BCE8C6F56927,"0_5rxd4tzi 0_xvyiruyb 0_rrsn3eg5 0_7c0cao3c 0_xo1ovmck 0_elaohhs1",428747,1474700400,1472483802
1_0ebmbu7w,1,"Nathan Pearce ID15502096 (Contribution of accounting function to sustainability policies)","1_tfysio3u 1_41e7fhnk 1_tffkvmk3 1_n5njg6hh 1_44e56wb6 1_lxqc1sqd 1_181i6dml",673483,1475578800,1472485813
1_1q2uyn34,1,"Ethics & Sustainability in Accounting Presentation","1_51p4g9md 1_uvucd7a1 1_xw4tqf6j 1_qipulm5y",179301,1519678800,1472495320
1_9go6u264,1,"Amy McGrath - 15502116","1_nq6za3sf 1_tkihasrs 1_9l4t488e 1_wityrypg",213912,1473192000,1472495720
1_6aupcr11,1,"Dawn Roddy 07991554","1_4du75bql 1_fm72ip5i 1_ps4a2urt 1_weuma9ox 1_rfaxvevk 1_2xfq1tjw 1_bu697t1u 1_v0npj2km 1_hamxp2bn",438268,1475780400,1472496692
1_hkm41xcv,1,"Video Presentation","1_q4jbrdmn 1_4y6i7yob 1_2a1hjig7",31129,1475866800,1472503485
1_0jgiqja5,1,"My Movie - Sustainability","1_pvh8qyfo 1_9z5txksi 1_rsqnv90w 1_o1mfzit5",141515,1479315600,1472528172
0_0a1nrbf8,1,14062500-Shahzil,"0_s21a032v 0_cqztazq3 0_kkfd9dad 0_kytn5w3s 0_ijtj53nt 0_dtvbo7j3 0_cd7j71l7 0_bkczz6km",442570,1473678000,1472534427
1_p5y06eld,1,"20160830_031721 VIDEO PRESENTATION BY OTIS CHIRWA","1_cxln0sa8 1_xc3lkmfw 1_4nc0upvq 1_mejqom80 1_ssweh2ki 1_tu217z7s",405810,1476273600,1472543768
1_605jxfph,1,"Clara Kamanga 14062473","1_yl2fdv71 1_5k1j4lo0 1_7f6kqjwn 1_5skzjvkr 1_xlj3meke 1_54p18wmr 1_ieyvkep6 1_7obk5vl9 1_wto9rkpw",682494,1473670800,1472552344
0_cw2webgn,1,"Video Presentation","0_vjih2r78 0_bcxk99gm 0_cnos79z0 0_1ers88ig 0_9d3dd68c 0_c7fx1tq9 0_xy093ilo 0_ypiuesxz 0_y8jt1ue0",1047755,1475578800,1472555181
1_2d95g6v3,1,"Victoria Corner","1_1617jjmz 1_abk5qiy3 1_tqjzc4qi 1_idy3nf1m 1_ukimv0wl 1_vur94001 1_xu8rluc2 1_u6rrgbit",699698,1484150400,1472561932
1_y1s4k65e,1,00004,"1_6yne0snf 1_fx8n4oje 1_c6u60nil 1_2o2ji9be 1_15uuhbk7 1_9r4t1u79 1_rxowy0ox 1_jvpilyoa",699698,,1472562237
1_igglttii,1,"Video Presentation","1_ew5nkboc 1_etl8094r 1_8zgbsewt 1_yc1alc61 1_1quc2u42 1_0tr9nkzy 1_q7r9xfbo 1_99zn29pf",161787,1475748000,1472569036
0_e2pzmgf7,1,"Etichs and Sustainability accounting unit - Video presentation 15502100 Fahad Farook","0_0eegsbtq 0_jr5wfxjc 0_gg20z4pg 0_d059at5k 0_g5tysemz",226916,1491746400,1472569063
0_0dfdby7y,1,"Etichs and Sustainability accounting unit - Video presentation 15502100 Fahad Farook","0_cf199yfw 0_z21lmdw1 0_03hn712v 0_6xp3hz62 0_rwzmx5zh",226916,,1472571153
1_g3h9swx6,1,"Steve Bramhall 13501756 - E&SA Video Presentation 30.08.16","1_8bvdj4ys 1_79sqfpbk 1_6ziafghz 1_z0cyyty9",203057,1473508800,1472573231
1_5yl8e1qz,1,"Steve Bramhall 13501756 - E&amp;SA Video Presentation 30.08.16.wmv","1_m0k0idsm 1_3yd16d9q 1_wg1ruzdm 1_xizo94a2",203057,,1472573478
1_g7oagmmw,1,"15500084 Gavin High GSK Presentation ","1_gw0m5la1 1_n3ays3nu 1_dfsoahpy 1_5cvyvz9e 1_0qihv6cy 1_mxnhxmv8 1_ouybbr24",600369,1473609600,1472574433
1_dlowh8tq,1,MAH00076.MP4,"1_eva8by6t 1_v2svx396 1_lrelzs47 1_4gfs83e8 1_3y5w4olq 1_u2hwmhth 1_1b9j3pyd",600369,,1472574607
1_h88av8y7,1,"Accounting Influencing sustainable policies and activities by Aubrey W Kalepa 15500091","1_m1lf2nh4 1_jklkezxk 1_ng2s0d5h",26726,1476032400,1472579461
1_grums9dq,1,"ETHICS AND SUSTAINABILTY ACCOUNTING UNIT- VIDEO","1_5ndfydkc 1_nopc4wrx 1_wjxwqcv7 1_80kbmhmp 1_waj20z84 1_7395udni 1_lb4siz52",544765,1475622000,1472586159
0_atzhql6y,1,"Ethics assignment","0_2wsbe39q 0_h548mjtw 0_36uxhjm7",90009,1475622000,1472587276
0_3791zaz6,1,"Ethics assignment - How accountants can help in sustainable policies","0_frhsj5fx 0_ic8txyxh 0_hms5tzv3",90009,,1472588435
1_0wxf104q,1,"sustainability and shell video presentation","1_7avagcww 1_hql0p45p 1_y1ol0u1x 1_51e3nstt 1_burm3q97 1_49ag74b3 1_u2fk36ut 1_8dcuv4cj 1_11nbzf4b",997681,1475589600,1472592411
1_9ytg456t,1,"Presentation video Final","1_k0h7i1ho 1_wt8pu1u9 1_jz1t4jrg",71576,1475949600,1472592604
1_9rxtmnp8,1,"Alexander Knights Presentation Video","1_6c2j7u5z 1_d79t6ksq 1_f35iajgp 1_0khz5o8v 1_ilmufiht",85092,,1472596373
1_bl3g4t37,1,"Video BMcL","1_p8e3cw7q 1_p0grk8b1 1_r627nfcz 1_94cskif5 1_j1vin1xl 1_prwf58qm 1_4e1guhys",539442,1477814400,1472596430
0_8es1uepy,1,Capture_20160831,"0_1q98ykvo 0_718x65ti",14796,1473087600,1472597223
1_q26r5gt1,1,"Mukhtar Tijani Video Presentation (Recommendations)","1_05b2u5xy 1_u7rdrnix 1_07cu2og3 1_h98zlmxr 1_okqxucb5 1_fj96km8a 1_v3cbjiip 1_2qs2ed5k 1_1isgconf",758986,1519772400,1472598296
1_gyp0r0ul,1,"Video Presentation","1_a4gwakxj 1_at778yl6 1_r3x58dr1 1_sry8y82y 1_8jr0de57 1_hkl4ilm7 1_7i89d9lh 1_gmfjl54g 1_xtgu3n9x",931223,1476352800,1472600621
1_8x8dum07,1,Video_Zip_20160830_234250,"1_jgudtr3b 1_wce0emhx 1_3sqxofkd 1_rv48dw5r",106699,1476273600,1472602901
1_hpthtkbs,1,"Video Presentation Final","1_kx8r58g1 1_oir6x1gs 1_5tujqy2w 1_2biddpy1 1_ed8lypi5",277809,1488265200,1472622648
1_tjnaf43d,1,"15501981 CIMA PRESENTATION 2","1_23dk4k9k 1_e57h15r3 1_r25wlrpq 1_36dxvibi 1_c2kyhru5 1_zht2jnyr 1_eyx5prz9",342525,1472623200,1472623237
1_1bhv0hzr,1,"15501981 CIMA PRESENTATION","1_71dv0lt9 1_gtthbkzh 1_evntrk5k 1_3xfp12zi 1_jxlq3yn6 1_p0pu89ot 1_tanhpbsq 1_cx7izzam 1_rou66fal",1211595,1476280800,1472626179
0_qyzjk71g,1,"Video Presentation-Ya Hwey Kuan (15500099).m4v","0_88oxynge 0_2kjrodkd 0_1msgla5h 0_szw6l1l8",157797,1475913600,1472640047
1_sr34m352,1,00000.mp4,"1_uljgurui 1_6sjgibb6 1_eyz8ipph 1_aznk61dc 1_f9ml9h2c 1_5is8s1cl 1_6gmz26tp 1_eirgde3i",849201,,1472645650
1_g7ega390,1,"Helen and Bryn","1_q8q40cl9 1_dal375yr 1_6u6bnxsj 1_21ikwvzx 1_f4dq4sqp 1_xzv1nzi3 1_nbu6x6hj 1_vx5ek0kv",849201,1473156000,1472645652
1_sni79tr8,1,"External Examiner Guide","1_442331uy 1_fv4ylztg 1_dyzijcn0 1_knrbyyqn 1_qwjtm605 1_ees61tjm",60824,1472716800,1472646258
1_rx8bnaut,1,"Draft TurnItIn","1_mk7e5sfc 1_gdd1iige 1_l6lwrn2c 1_1289oayt",26908,1491393600,1472647698
1_jdr7gtuv,1,"Discussion Forum","1_irjpclyq 1_0gfeghwq 1_ci5blg1s 1_5kozigvd",21124,1472716800,1472648432
1_jpbo0i4m,1,Rubric,"1_4q43qptd 1_yazrt523 1_9838rgma 1_lx97lnbx 1_rw8z75uw 1_ewood945",51413,1475665200,1472649054
1_hnkevwz1,1,"Summative TurnItIn","1_e4yvgj09 1_99nsisko 1_dv2nuhgo 1_s9s8a476",22280,1509022800,1472649680
1_p6ik3gi0,1,"Files and Weblinks","1_s3gn20dn 1_vngzauev 1_g9wqd7eu 1_ned7647z 1_tp0qsxsa 1_8y3cupjm",79244,1472716800,1472649929
1_isx0ytfn,1,"Video Presentation (Phineas Pikire)","1_1fgke9k7 1_0gdj3pfo 1_7ea0zlvy 1_7hh39j5e 1_0kb64657 1_cf6ov1fy 1_cbt1866s 1_3i96sf9a 1_34dwdlzn",911664,1476277200,1472651630
1_2qvi86iz,1,"Avery Index","1_t9k7ou0b 1_xqjt1rcb 1_liba5plo 1_vyet756m 1_rnwpr6we 1_upm2zt2c",57843,1516618800,1472728519
1_v0kcolyl,1,"Design and Applied Arts Index (DAAI)","1_qfy0xm8k 1_qke0y4n6 1_vklq4rkf 1_0m2asnwj 1_pv1r9i1u 1_buzu5rhx",49518,1577203200,1472728543
1_q0bsrf0r,1,"Victoria Goenka Video Consultation","1_iah45rs0 1_qqrf4joq 1_ph7wz3gr 1_2kilmpp6 1_a3d6upir 1_l0wj0q8s",274941,1473192000,1472746499
1_5b1w7ulx,1,"Speaking for Myself","1_ckzf9tp4 1_mmi4jqwa 1_29vk3nbb",111308,1573718400,1472803583
1_1kbjhgfo,1,034,"1_15c8z51v 1_kiyg54x1 1_lsj2fpqy 1_nsgncbkx 1_14h9z7ms 1_4rquzz5o 1_c71l1pmm 1_v8rpthnx 1_950b68tm",406216,,1472813719
1_yg83pjcf,1,"Principles of Concurrency.mp4","1_jcqk6zvw 1_vaejxnt7 1_qnrjhly1 1_3g050d7o",56010,1572796800,1472825189
1_ptl5a5fq,1,"Hardware Solutions","1_htpvnfbp 1_7lwl2ny1 1_oobaw7bp 1_5v9egvwj",55192,1564927200,1472825224
1_t7m0yh7g,1,"Software Solutions","1_whanf4fd 1_hprkp275 1_22w6u42t 1_dn66mx6n",84171,1564927200,1472825268
1_mwxpoi8a,1,"Classic Synchronisation Problems.mp4","1_6vov3gqj 1_7eiz48vp 1_vnb2s4vw 1_c85hxqk3",65740,1564927200,1472826375
1_26jlck2e,1,OXZA7423,"1_rr1c5ofu 1_75dapfxy 1_tmw4d4zz 1_hvjphr0e",244325,1474567200,1473004576
1_8pz0bbyw,1,11503110,"1_58gk1spj 1_1ey7mt8q 1_taes1pm5 1_oqmp9i8r 1_17ox8qpi 1_tpxdcx9m 1_4h5hobrf 1_vn734kkw 1_cgod53tl",577329,1475766000,1473011601
1_yu6k9gj9,1,05823751_2CP3D088,"1_ttlhaxdr 1_53xkn6ux 1_qn1nwuof 1_vrxnvnuo 1_wnntx2q3 1_7ueip0cn 1_s5s28m09 1_dl1i5wm5 1_ilkc5bsa",222224,1473062400,1473064747
1_n4o8ukes,1,"introductory video","1_puc4mrca 1_5g9lsk37 1_206un9gt",11284,1515844800,1473075646
1_o4nvljaz,1,"Student SHAIMA ALDERGAZALY - YouTube","1_juklbmot 1_jdy4ziwm 1_q1bklmhv 1_g37iw6r6 1_jscgpi6i 1_6y1srw98",185752,,1473098542
1_a1gyt8p9,1,IMG_0128,"1_9hm1d3i6 1_15fp9q1f 1_0y8uyxhv 1_wc9qd8sb 1_lw1j3lts 1_fh4l6y1p 1_3nlo06c5 1_qzzz8y3w 1_b7sz2e6a",830461,1475586000,1473123176
1_w4vu7onq,1,"Knowledge Podcast 3 - Recording dual aspects of transactions & the accounting system","1_2a2codxe 1_508v1p8y",52223,1583517600,1473180068
1_6qn474ue,1,"Bronson Conference","1_t0mbbyza 1_17w1vgyh 1_7q3flypk 1_mrzyxpyh 1_0f8vmsx1 1_feltqtd0",1853440,1582531200,1473207026
1_d4ibgh05,1,2CP3D188-15502162,"1_ygeq75q7 1_qn6zm1tg 1_i3l6qzt4 1_r9znxg70 1_nk8bfenj 1_h9rfb8nk 1_bxb2o32c 1_89ib784u 1_xe36c9zq",260718,,1473252091
1_hc017lq0,1,2CP3D188-15502162,"1_m78xal32 1_atblepki 1_1cfyxmgz 1_bpzyqptf 1_i4mar1wa 1_9ux2hqcc 1_7933d9d0 1_48e61h48 1_l5f41diu",260718,1571299200,1473252275
1_kvqozwot,1,"New Project 2 2","1_u8oyprmw 1_bdr96ucx 1_tj9p94fd",157490,,1473281956
1_m4eatgr5,1,"Knowledge Podcast 4 - Double entry bookkeeping, ledger accounting & sales tax",1_f3mv4xj2,44236,1583517600,1473286812
1_0dmziw19,1,"prescribing Video","1_g7i4h3o5 1_tk1h4eco 1_w4f9j3m2 1_6yk4fpnv 1_pjn35qnb 1_8kyncjib 1_9seyguyi 1_q2od46de",1433497,,1473297148
1_8fn3so86,1,"FDT Fashion Show 2016","1_8w8h7kyi 1_766xm2ri 1_0bmy91zm 1_d7f5vqzd 1_1hrysi0c 1_18gykakv 1_wtdej9vx 1_rt2qllll 1_9grz6g38",3906560,1475830800,1473330017
1_faggeoph,1,"PT LGS1a intro to course","1_v4nqb48a 1_h0m5hfma 1_a1xxnlnu 1_ceq82but",111718,1542405600,1473342319
1_fqe4gt8f,1,"PPT PT LGS1b basics of a conference","1_34n6tucb 1_ehxd8cyh 1_rud0h9gs 1_ikse8cbv",170494,1574964000,1473342760
1_hz429g6a,1,"Using Moodle: The Programme Site","1_eum3josv 1_c302031w 1_sc9j1m8e 1_jdmh4ts7",36780,1534500000,1473348329
